airlineName,flightNumber,craftTypeName,departureDate,arrivalDate,departureCityTlc,departureCityName,departureAirportTlc,departureAirportName,departureAirportTerminal,arrivalCityTlc,arrivalCityName,arrivalAirportTlc,arrivalAirportName,arrivalAirportTerminal,price
东方航空,MU2832,空客321,2020-07-06 18:55:00,2020-07-06 21:10:00,BJS,北京,PEK,首都国际机场,T2,NKG,南京,NKG,禄口国际机场,T2,195
中国国航,CA1335,波音738,2020-07-06 07:35:00,2020-07-06 11:05:00,BJS,北京,PEK,首都国际机场,T3,NNG,南宁,NNG,吴圩国际机场,T2,850
中国国航,CA1485,波音738,2020-07-06 11:45:00,2020-07-06 15:10:00,BJS,北京,PEK,首都国际机场,T3,NNG,南宁,NNG,吴圩国际机场,T2,850
南方航空,CZ3278,波音737,2020-07-06 12:45:00,2020-07-06 16:20:00,BJS,北京,PKX,大兴国际机场,,NNG,南宁,NNG,吴圩国际机场,T2,420
中国国航,CA1465,波音737,2020-07-06 14:50:00,2020-07-06 18:25:00,BJS,北京,PEK,首都国际机场,T3,NNG,南宁,NNG,吴圩国际机场,T2,750
中国联合航空,KN5759,波音737,2020-07-06 12:55:00,2020-07-06 14:50:00,BJS,北京,PKX,大兴国际机场,,NNY,南阳,NNY,姜营机场,,418
厦门航空,MF7171,波音738,2020-07-06 08:10:00,2020-07-06 10:05:00,BJS,北京,PKX,大兴国际机场,,NTG,南通,NTG,兴东国际机场,T3,480
河北航空,NS8005,波音738,2020-07-06 08:10:00,2020-07-06 10:05:00,BJS,北京,PKX,大兴国际机场,,NTG,南通,NTG,兴东国际机场,T3,460
东方航空,MU3952,空客319,2020-07-06 06:50:00,2020-07-06 12:10:00,BJS,北京,PEK,首都国际机场,T3,PZI,攀枝花,PZI,保安营机场,,1230
南方航空,CZ4956,空客319,2020-07-06 06:50:00,2020-07-06 12:10:00,BJS,北京,PEK,首都国际机场,T3,PZI,攀枝花,PZI,保安营机场,,1230
山东航空,SC7048,空客319,2020-07-06 06:50:00,2020-07-06 12:10:00,BJS,北京,PEK,首都国际机场,T3,PZI,攀枝花,PZI,保安营机场,,1280
华夏航空,G58658,空客319,2020-07-06 06:50:00,2020-07-06 12:10:00,BJS,北京,PEK,首都国际机场,T3,PZI,攀枝花,PZI,保安营机场,,1230
四川航空,3U8516,空客319,2020-07-06 06:50:00,2020-07-06 12:10:00,BJS,北京,PEK,首都国际机场,T3,PZI,攀枝花,PZI,保安营机场,,1130
华夏航空,G54452,庞巴迪900,2020-07-06 17:00:00,2020-07-06 22:35:00,HET,呼和浩特,HET,白塔国际机场,,RQA,若羌,RQA,楼兰机场,,1160
中国国航,CA1831,波音737,2020-07-06 07:30:00,2020-07-06 09:40:00,BJS,北京,PEK,首都国际机场,T3,SHA,上海,SHA,虹桥国际机场,T2,3230
中国国航,CA1501,波音737,2020-07-06 08:30:00,2020-07-06 10:55:00,BJS,北京,PEK,首都国际机场,T3,SHA,上海,SHA,虹桥国际机场,T2,2430
东方航空,MU5104,空客321,2020-07-06 09:00:00,2020-07-06 11:15:00,BJS,北京,PEK,首都国际机场,T2,SHA,上海,SHA,虹桥国际机场,T2,640
中国国航,CA1519,波音777,2020-07-06 09:30:00,2020-07-06 11:40:00,BJS,北京,PEK,首都国际机场,T3,SHA,上海,SHA,虹桥国际机场,T2,2430
中国国航,CA1531,波音737,2020-07-06 10:30:00,2020-07-06 12:40:00,BJS,北京,PEK,首都国际机场,T3,SHA,上海,SHA,虹桥国际机场,T2,4040
东方航空,MU5108,空客321,2020-07-06 11:00:00,2020-07-06 13:20:00,BJS,北京,PEK,首都国际机场,T2,SHA,上海,SHA,虹桥国际机场,T2,640
中国国航,CA1557,空客321,2020-07-06 11:30:00,2020-07-06 13:40:00,BJS,北京,PEK,首都国际机场,T3,SHA,上海,SHA,虹桥国际机场,T2,3230
南方航空,CZ8887,空客321,2020-07-06 12:00:00,2020-07-06 14:10:00,BJS,北京,PKX,大兴国际机场,,SHA,上海,SHA,虹桥国际机场,T2,520
东方航空,MU5112,空客330,2020-07-06 13:00:00,2020-07-06 15:15:00,BJS,北京,PEK,首都国际机场,T2,SHA,上海,SHA,虹桥国际机场,T2,640
东方航空,MU5116,空客321,2020-07-06 15:00:00,2020-07-06 17:20:00,BJS,北京,PEK,首都国际机场,T2,SHA,上海,SHA,虹桥国际机场,T2,450
海南航空,HU7609,波音738,2020-07-06 15:30:00,2020-07-06 17:40:00,BJS,北京,PEK,首都国际机场,T2,SHA,上海,SHA,虹桥国际机场,T2,435
中国国航,CA1515,空客321,2020-07-06 15:30:00,2020-07-06 17:55:00,BJS,北京,PEK,首都国际机场,T3,SHA,上海,SHA,虹桥国际机场,T2,3230
中国国航,CA1549,空客321,2020-07-06 16:30:00,2020-07-06 18:40:00,BJS,北京,PEK,首都国际机场,T3,SHA,上海,SHA,虹桥国际机场,T2,3230
中国国航,CA1855,空客321,2020-07-06 17:30:00,2020-07-06 19:40:00,BJS,北京,PEK,首都国际机场,T3,SHA,上海,SHA,虹桥国际机场,T2,2430
海南航空,HU7601,波音738,2020-07-06 17:30:00,2020-07-06 19:40:00,BJS,北京,PEK,首都国际机场,T2,SHA,上海,SHA,虹桥国际机场,T2,435
东方航空,MU5124,空客321,2020-07-06 19:00:00,2020-07-06 21:15:00,BJS,北京,PEK,首都国际机场,T2,SHA,上海,SHA,虹桥国际机场,T2,450
中国国航,CA1883,空客330,2020-07-06 20:20:00,2020-07-06 22:35:00,BJS,北京,PEK,首都国际机场,T3,SHA,上海,PVG,浦东国际机场,T2,350
中国国航,CA1651,波音738,2020-07-06 09:00:00,2020-07-06 10:30:00,BJS,北京,PEK,首都国际机场,T3,SHE,沈阳,SHE,桃仙国际机场,T3,510
南方航空,CZ6102,空客320,2020-07-06 10:45:00,2020-07-06 12:20:00,BJS,北京,PEK,首都国际机场,T2,SHE,沈阳,SHE,桃仙国际机场,T3,510
中国国航,CA8333,空客330,2020-07-06 16:40:00,2020-07-06 18:15:00,BJS,北京,PEK,首都国际机场,T3,SHE,沈阳,SHE,桃仙国际机场,T3,420
东方航空,MU2102,空客321,2020-07-06 07:40:00,2020-07-06 10:10:00,BJS,北京,PEK,首都国际机场,T2,SIA,西安,XIY,咸阳国际机场,T3,400
中国国航,CA1289,空客321,2020-07-06 08:45:00,2020-07-06 11:00:00,BJS,北京,PEK,首都国际机场,T3,SIA,西安,XIY,咸阳国际机场,T2,490
中国国航,CA1209,空客321,2020-07-06 09:55:00,2020-07-06 12:15:00,BJS,北京,PEK,首都国际机场,T3,SIA,西安,XIY,咸阳国际机场,T2,490
中国国航,CA1223,空客321,2020-07-06 12:05:00,2020-07-06 14:20:00,BJS,北京,PEK,首都国际机场,T3,SIA,西安,XIY,咸阳国际机场,T2,490
中国国航,CA1201,空客321,2020-07-06 14:35:00,2020-07-06 16:50:00,BJS,北京,PEK,首都国际机场,T3,SIA,西安,XIY,咸阳国际机场,T2,350
华夏航空,G58190,空客321,2020-07-06 14:35:00,2020-07-06 16:50:00,BJS,北京,PEK,首都国际机场,T3,SIA,西安,XIY,咸阳国际机场,T2,1160
东方航空,MU2112,空客321,2020-07-06 15:20:00,2020-07-06 17:35:00,BJS,北京,PEK,首都国际机场,T2,SIA,西安,XIY,咸阳国际机场,T3,350
河北航空,NS8031,波音738,2020-07-06 15:45:00,2020-07-06 17:55:00,BJS,北京,PKX,大兴国际机场,,SIA,西安,XIY,咸阳国际机场,T3,299
中国国航,CA1235,空客321,2020-07-06 17:10:00,2020-07-06 19:25:00,BJS,北京,PEK,首都国际机场,T3,SIA,西安,XIY,咸阳国际机场,T2,350
东方航空,MU2114,空客321,2020-07-06 17:20:00,2020-07-06 19:35:00,BJS,北京,PEK,首都国际机场,T2,SIA,西安,XIY,咸阳国际机场,T3,310
东方航空,MU2118,空客321,2020-07-06 19:35:00,2020-07-06 21:40:00,BJS,北京,PEK,首都国际机场,T2,SIA,西安,XIY,咸阳国际机场,T3,310
中国联合航空,KN5951,波音737,2020-07-06 19:05:00,2020-07-06 21:25:00,BJS,北京,PKX,大兴国际机场,,SQD,上饶,SQD,三清山机场,,795
中国国航,CA1369,空客321,2020-07-06 07:25:00,2020-07-06 11:35:00,BJS,北京,PEK,首都国际机场,T3,SYX,三亚,SYX,凤凰国际机场,T2,870
海南航空,HU7279,波音738,2020-07-06 10:00:00,2020-07-06 14:00:00,BJS,北京,PEK,首都国际机场,T2,SYX,三亚,SYX,凤凰国际机场,T1,1145
河北航空,NS8011,波音738,2020-07-06 14:45:00,2020-07-06 19:10:00,BJS,北京,PKX,大兴国际机场,,SYX,三亚,SYX,凤凰国际机场,T2,1490
南方航空,CZ6716,空客321,2020-07-06 19:10:00,2020-07-06 23:20:00,BJS,北京,PKX,大兴国际机场,,SYX,三亚,SYX,凤凰国际机场,T1,640
中国国航,CA1895,波音777,2020-07-06 08:05:00,2020-07-06 11:45:00,BJS,北京,PEK,首都国际机场,T3,SZX,深圳,SZX,宝安国际机场,T3,690
东方航空,MU5391,空客330,2020-07-06 09:05:00,2020-07-06 12:25:00,BJS,北京,PEK,首都国际机场,T2,SZX,深圳,SZX,宝安国际机场,T3,400
中国国航,CA1313,空客330,2020-07-06 11:15:00,2020-07-06 14:50:00,BJS,北京,PEK,首都国际机场,T3,SZX,深圳,SZX,宝安国际机场,T3,830
海南航空,HU7709,梦想客机 波音787,2020-07-06 12:00:00,2020-07-06 15:20:00,BJS,北京,PEK,首都国际机场,T2,SZX,深圳,SZX,宝安国际机场,T3,375
南方航空,CZ3152,空客321,2020-07-06 13:00:00,2020-07-06 16:25:00,BJS,北京,PEK,首都国际机场,T2,SZX,深圳,SZX,宝安国际机场,T3,270
中国国航,CA1303,波音787,2020-07-06 13:15:00,2020-07-06 16:55:00,BJS,北京,PEK,首都国际机场,T3,SZX,深圳,SZX,宝安国际机场,T3,290
南方航空,CZ3160,空客321,2020-07-06 15:15:00,2020-07-06 18:30:00,BJS,北京,PEK,首都国际机场,T2,SZX,深圳,SZX,宝安国际机场,T3,270
中国国航,CA1357,波音737,2020-07-06 15:20:00,2020-07-06 18:50:00,BJS,北京,PEK,首都国际机场,T3,SZX,深圳,SZX,宝安国际机场,T3,290
南方航空,CZ3190,空客321,2020-07-06 20:00:00,2020-07-06 23:30:00,BJS,北京,PEK,首都国际机场,T2,SZX,深圳,SZX,宝安国际机场,T3,270
中国国航,CA4652,波音738,2020-07-06 09:50:00,2020-07-06 11:15:00,BJS,北京,PEK,首都国际机场,T3,TAO,青岛,TAO,流亭国际机场,T1,870
山东航空,SC4652,波音738,2020-07-06 09:50:00,2020-07-06 11:15:00,BJS,北京,PEK,首都国际机场,T3,TAO,青岛,TAO,流亭国际机场,T1,750
山东航空,SC1579,波音737,2020-07-06 14:15:00,2020-07-06 15:45:00,BJS,北京,PEK,首都国际机场,T3,TAO,青岛,TAO,流亭国际机场,T1,870
中国国航,CA1579,波音737,2020-07-06 14:15:00,2020-07-06 15:45:00,BJS,北京,PEK,首都国际机场,T3,TAO,青岛,TAO,流亭国际机场,T1,760
中国联合航空,KN2917,波音737,2020-07-06 07:55:00,2020-07-06 09:30:00,BJS,北京,PKX,大兴国际机场,,TGO,通辽,TGO,通辽机场,,424
山东航空,SC1123,波音737,2020-07-06 17:50:00,2020-07-06 19:35:00,BJS,北京,PEK,首都国际机场,T3,TGO,通辽,TGO,通辽机场,,670
中国国航,CA1123,波音737,2020-07-06 17:50:00,2020-07-06 19:35:00,BJS,北京,PEK,首都国际机场,T3,TGO,通辽,TGO,通辽机场,,560
中国国航,CA1637,波音737,2020-07-06 06:55:00,2020-07-06 08:35:00,BJS,北京,PEK,首都国际机场,T3,TNH,通化,TNH,三源浦机场,,610
华夏航空,G58139,波音737,2020-07-06 06:55:00,2020-07-06 08:25:00,BJS,北京,PEK,首都国际机场,T3,TYN,太原,TYN,武宿国际机场,T1,520
中国国航,CA1145,波音737,2020-07-06 06:55:00,2020-07-06 08:25:00,BJS,北京,PEK,首都国际机场,T3,TYN,太原,TYN,武宿国际机场,T1,290
东方航空,MU5292,波音737,2020-07-06 10:00:00,2020-07-06 11:40:00,BJS,北京,PKX,大兴国际机场,,TYN,太原,TYN,武宿国际机场,T2,390
华夏航空,G58507,波音737,2020-07-06 22:30:00,2020-07-07 00:15:00,BJS,北京,PKX,大兴国际机场,,TYN,太原,TYN,武宿国际机场,T2,480
东方航空,MU5300,波音737,2020-07-06 22:30:00,2020-07-07 00:15:00,BJS,北京,PKX,大兴国际机场,,TYN,太原,TYN,武宿国际机场,T2,170
南方航空,CZ6904,空客321,2020-07-06 09:00:00,2020-07-06 13:05:00,BJS,北京,PEK,首都国际机场,T2,URC,乌鲁木齐,URC,地窝堡国际机场,T3,490
山东航空,SC1253,波音737,2020-07-06 11:20:00,2020-07-06 15:20:00,BJS,北京,PEK,首都国际机场,T3,URC,乌鲁木齐,URC,地窝堡国际机场,T2,1550
中国国航,CA1253,波音737,2020-07-06 11:20:00,2020-07-06 15:20:00,BJS,北京,PEK,首都国际机场,T3,URC,乌鲁木齐,URC,地窝堡国际机场,T2,510
中国联合航空,KN5651,波音737,2020-07-06 10:10:00,2020-07-06 11:50:00,BJS,北京,PKX,大兴国际机场,,UYN,榆林,UYN,榆阳机场,,210
中国联合航空,KN5829,波音737,2020-07-06 07:30:00,2020-07-06 09:50:00,BJS,北京,PKX,大兴国际机场,,WDS,十堰,WDS,武当山机场 ,,665
山东航空,SC1587,波音737,2020-07-06 08:10:00,2020-07-06 09:40:00,BJS,北京,PEK,首都国际机场,T3,WEH,威海,WEH,大水泊机场,,500
中国国航,CA1587,波音737,2020-07-06 08:10:00,2020-07-06 09:40:00,BJS,北京,PEK,首都国际机场,T3,WEH,威海,WEH,大水泊机场,,1110
中国联合航空,KN2225,波音737,2020-07-06 15:40:00,2020-07-06 17:10:00,BJS,北京,PKX,大兴国际机场,,WEH,威海,WEH,大水泊机场,,366
中国国航,CA1567,波音737,2020-07-06 08:10:00,2020-07-06 11:00:00,BJS,北京,PEK,首都国际机场,T3,WNZ,温州,WNZ,龙湾国际机场,T2,880
中国国航,CA1958,波音737,2020-07-06 13:55:00,2020-07-06 16:35:00,BJS,北京,PEK,首都国际机场,T3,WNZ,温州,WNZ,龙湾国际机场,T2,880
中国国航,CA8204,空客330,2020-07-06 11:10:00,2020-07-06 13:25:00,BJS,北京,PEK,首都国际机场,T3,WUH,武汉,WUH,天河国际机场,T3,970
中国国航,CA8206,空客320,2020-07-06 13:10:00,2020-07-06 15:30:00,BJS,北京,PEK,首都国际机场,T3,WUH,武汉,WUH,天河国际机场,T3,970
中国国航,CA8212,空客320,2020-07-06 19:30:00,2020-07-06 21:50:00,BJS,北京,PEK,首都国际机场,T3,WUH,武汉,WUH,天河国际机场,T3,2950
东方航空,MU2456,波音737,2020-07-06 21:15:00,2020-07-06 23:40:00,BJS,北京,PEK,首都国际机场,T2,WUH,武汉,WUH,天河国际机场,T3,310
中国联合航空,KN5615,波音737,2020-07-06 11:05:00,2020-07-06 13:05:00,BJS,北京,PKX,大兴国际机场,,XAI,信阳,XAI,明港机场,T1,503
中国联合航空,KN5811,波音737,2020-07-06 18:15:00,2020-07-06 20:20:00,BJS,北京,PKX,大兴国际机场,,XFN,襄阳,XFN,刘集机场,,678
成都航空,EU7074,空客320,2020-07-06 06:25:00,2020-07-06 12:25:00,BJS,北京,PEK,首都国际机场,T3,XIC,西昌,XIC,青山机场,,2000
南方航空,CZ9658,空客320,2020-07-06 06:25:00,2020-07-06 12:25:00,BJS,北京,PEK,首都国际机场,T3,XIC,西昌,XIC,青山机场,,2000
四川航空,3U8892,空客320,2020-07-06 06:25:00,2020-07-06 12:25:00,BJS,北京,PEK,首都国际机场,T3,XIC,西昌,XIC,青山机场,,1980
山东航空,SC1109,波音737,2020-07-06 06:45:00,2020-07-06 08:15:00,BJS,北京,PEK,首都国际机场,T3,XIL,锡林浩特,XIL,锡林浩特机场,,400
中国国航,CA1109,波音737,2020-07-06 06:45:00,2020-07-06 08:15:00,BJS,北京,PEK,首都国际机场,T3,XIL,锡林浩特,XIL,锡林浩特机场,,380
中国国航,CA1809,空客321,2020-07-06 08:15:00,2020-07-06 11:20:00,BJS,北京,PEK,首都国际机场,T3,XMN,厦门,XMN,高崎国际机场,T4,4150
中国国航,CA1833,波音737,2020-07-06 11:25:00,2020-07-06 14:30:00,BJS,北京,PEK,首都国际机场,T3,XMN,厦门,XMN,高崎国际机场,T4,1250
中国国航,CA1815,空客321,2020-07-06 16:30:00,2020-07-06 19:30:00,BJS,北京,PEK,首都国际机场,T3,XMN,厦门,XMN,高崎国际机场,T4,1250
南方航空,CZ5037,波音738,2020-07-06 16:40:00,2020-07-06 19:45:00,BJS,北京,PKX,大兴国际机场,,XMN,厦门,XMN,高崎国际机场,T3,1260
厦门航空,MF8102,波音738,2020-07-06 16:40:00,2020-07-06 19:45:00,BJS,北京,PKX,大兴国际机场,,XMN,厦门,XMN,高崎国际机场,T3,1120
中国国航,CA1207,波音737,2020-07-06 07:00:00,2020-07-06 09:40:00,BJS,北京,PEK,首都国际机场,T3,XNN,西宁,XNN,曹家堡机场,T2,340
南方航空,CZ6993,空客321,2020-07-06 08:30:00,2020-07-06 10:45:00,BJS,北京,PKX,大兴国际机场,,XNN,西宁,XNN,曹家堡机场,T2,310
中国国航,CA1265,波音738,2020-07-06 12:45:00,2020-07-06 15:25:00,BJS,北京,PEK,首都国际机场,T3,XNN,西宁,XNN,曹家堡机场,T2,400
中国国航,CA1459,波音737,2020-07-06 08:50:00,2020-07-06 12:15:00,BJS,北京,PEK,首都国际机场,T3,YBP,宜宾,YBP,五粮液机场,,450
中国联合航空,KN5907,波音737,2020-07-06 10:15:00,2020-07-06 12:30:00,BJS,北京,PKX,大兴国际机场,,YIW,义乌,YIW,义乌机场,,378
南方航空,CZ6102,空客320,2020-07-06 10:45:00,2020-07-06 12:20:00,BJS,北京,PEK,首都国际机场,T2,SHE,沈阳,SHE,桃仙国际机场,T3,510
中国国航,CA1651,波音738,2020-07-06 09:00:00,2020-07-06 10:30:00,BJS,北京,PEK,首都国际机场,T3,SHE,沈阳,SHE,桃仙国际机场,T3,510
中国国航,CA8333,空客330,2020-07-06 16:40:00,2020-07-06 18:15:00,BJS,北京,PEK,首都国际机场,T3,SHE,沈阳,SHE,桃仙国际机场,T3,420
中国国航,CA8906,波音737,2020-07-06 16:55:00,2020-07-06 18:20:00,BJS,北京,PEK,首都国际机场,T3,DLC,大连,DLC,周水子国际机场,,670
南方航空,CZ6122,空客321,2020-07-06 16:00:00,2020-07-06 17:30:00,BJS,北京,PKX,大兴国际机场,,DLC,大连,DLC,周水子国际机场,,520
中国国航,CA8908,波音737,2020-07-06 21:55:00,2020-07-06 23:30:00,BJS,北京,PEK,首都国际机场,T3,DLC,大连,DLC,周水子国际机场,,480
中国国航,CA1613,波音738,2020-07-06 06:45:00,2020-07-06 08:50:00,BJS,北京,PEK,首都国际机场,T3,YNJ,延吉,YNJ,朝阳川机场,,670
中国国航,CA4854,波音738,2020-07-06 15:35:00,2020-07-06 16:55:00,BJS,北京,PEK,首都国际机场,T3,YNT,烟台,YNT,蓬莱国际机场,,580
山东航空,SC4854,波音738,2020-07-06 15:35:00,2020-07-06 16:55:00,BJS,北京,PEK,首都国际机场,T3,YNT,烟台,YNT,蓬莱国际机场,,470
中国国航,CA1591,波音738,2020-07-06 09:10:00,2020-07-06 11:05:00,BJS,北京,PEK,首都国际机场,T3,YNZ,盐城,YNZ,南洋机场,T2,520
厦门航空,MF7175,波音738,2020-07-06 16:30:00,2020-07-06 18:10:00,BJS,北京,PKX,大兴国际机场,,YTY,扬州,YTY,扬州泰州机场,,530
河北航空,NS8009,波音738,2020-07-06 16:30:00,2020-07-06 18:10:00,BJS,北京,PKX,大兴国际机场,,YTY,扬州,YTY,扬州泰州机场,,500
中国联合航空,KN5675,波音737,2020-07-06 08:30:00,2020-07-06 13:10:00,BJS,北京,PKX,大兴国际机场,,YZY,张掖,YZY,甘州机场,,525
东方航空,MU9708,波音737,2020-07-06 20:20:00,2020-07-06 23:40:00,BJS,北京,PKX,大兴国际机场,,ZAT,昭通,ZAT,昭通机场,,700
中国国航,CA1479,波音737,2020-07-06 09:30:00,2020-07-06 13:00:00,BJS,北京,PEK,首都国际机场,T3,ZUH,珠海,ZUH,金湾机场,,1090
南方航空,CZ3734,波音738,2020-07-06 16:00:00,2020-07-06 19:30:00,BJS,北京,PKX,大兴国际机场,,ZUH,珠海,ZUH,金湾机场,,970
瑞丽航空,DR5012,波音737,2020-07-06 18:55:00,2020-07-06 21:50:00,BPE,秦皇岛,BPE,北戴河机场,,CTU,成都,CTU,双流国际机场,T2,910
长龙航空,GJ8013,空客320,2020-07-06 16:40:00,2020-07-06 18:00:00,BPE,秦皇岛,BPE,北戴河机场,,DAT,大同,DAT,云冈机场,,350
长龙航空,GJ8014,空客320,2020-07-06 20:45:00,2020-07-06 23:05:00,BPE,秦皇岛,BPE,北戴河机场,,HGH,杭州,HGH,萧山国际机场,T3,470
瑞丽航空,DR5011,波音737,2020-07-06 13:15:00,2020-07-06 15:05:00,BPE,秦皇岛,BPE,北戴河机场,,HRB,哈尔滨,HRB,太平国际机场,T2,479
多彩航空,GY7116,巴航工190,2020-07-06 12:50:00,2020-07-06 15:40:00,SJW,石家庄,SJW,正定国际机场,T2,LZO,泸州,LZO,云龙机场,,620
东方航空,MU5888,波音737,2020-07-06 20:55:00,2020-07-06 23:45:00,TNA,济南,TNA,遥墙国际机场,,LZO,泸州,LZO,云龙机场,,410
瑞丽航空,DR5011,波音737,2020-07-06 13:15:00,2020-07-06 15:05:00,BPE,秦皇岛,BPE,北戴河机场,,HRB,哈尔滨,HRB,太平国际机场,T2,479
华夏航空,G52863,庞巴迪900,2020-07-06 19:00:00,2020-07-06 21:20:00,TSN,天津,TSN,滨海国际机场,T2,NDG,齐齐哈尔,NDG,三家子机场,,860
华夏航空,G54323,庞巴迪900,2020-07-06 06:55:00,2020-07-06 09:15:00,TSN,天津,TSN,滨海国际机场,T2,NDG,齐齐哈尔,NDG,三家子机场,,860
东方航空,MU9142,波音737,2020-07-06 09:40:00,2020-07-06 11:55:00,BPE,秦皇岛,BPE,北戴河机场,,SHA,上海,PVG,浦东国际机场,T1,555
上海航空,FM9142,波音737,2020-07-06 09:40:00,2020-07-06 11:55:00,BPE,秦皇岛,BPE,北戴河机场,,SHA,上海,PVG,浦东国际机场,T1,600
长安航空,9H8394,波音738,2020-07-06 21:35:00,2020-07-06 23:55:00,BPE,秦皇岛,BPE,北戴河机场,,SIA,西安,XIY,咸阳国际机场,T2,762
厦门航空,MF7072,巴航工190,2020-07-06 22:00:00,2020-07-06 23:10:00,BPE,秦皇岛,BPE,北戴河机场,,SJW,石家庄,SJW,正定国际机场,T2,330
河北航空,NS3282,巴航工190,2020-07-06 22:00:00,2020-07-06 23:10:00,BPE,秦皇岛,BPE,北戴河机场,,SJW,石家庄,SJW,正定国际机场,T2,110
长龙航空,GJ8014,空客320,2020-07-06 20:45:00,2020-07-06 23:05:00,BPE,秦皇岛,BPE,北戴河机场,,HGH,杭州,HGH,萧山国际机场,T3,470
山东航空,SC2109,波音738,2020-07-06 07:35:00,2020-07-06 09:10:00,TNA,济南,TNA,遥墙国际机场,,SQD,上饶,SQD,三清山机场,,420
中国国航,CA4547,波音737,2020-07-06 11:30:00,2020-07-06 13:15:00,TSN,天津,TSN,滨海国际机场,T2,TNH,通化,TNH,三源浦机场,,500
长龙航空,GJ8014,空客320,2020-07-06 20:45:00,2020-07-06 23:05:00,BPE,秦皇岛,BPE,北戴河机场,,HGH,杭州,HGH,萧山国际机场,T3,470
瑞丽航空,DR6577,波音737,2020-07-06 12:30:00,2020-07-06 15:10:00,SHE,沈阳,SHE,桃仙国际机场,T3,TXN,黄山,TXN,屯溪机场,,327
海南航空,HU1544,波音738,2020-07-06 16:15:00,2020-07-06 18:00:00,TNA,济南,TNA,遥墙国际机场,,XFN,襄阳,XFN,刘集机场,,380
金鹏航空,Y87544,波音738,2020-07-06 16:15:00,2020-07-06 18:00:00,TNA,济南,TNA,遥墙国际机场,,XFN,襄阳,XFN,刘集机场,,196
海南航空,HU7792,波音738,2020-07-06 15:00:00,2020-07-06 16:55:00,TSN,天津,TSN,滨海国际机场,T2,XFN,襄阳,XFN,刘集机场,,470
春秋航空,9C8510,空客320,2020-07-06 19:45:00,2020-07-06 21:30:00,TSN,天津,TSN,滨海国际机场,T2,YNZ,盐城,YNZ,南洋机场,T2,210
东方航空,MU9692,空客319,2020-07-06 18:55:00,2020-07-06 22:10:00,BPL,博乐,BPL,博乐机场,,SIA,西安,XIY,咸阳国际机场,T3,350
华夏航空,G54349,庞巴迪900,2020-07-06 10:40:00,2020-07-06 12:40:00,BPL,博乐,BPL,博乐机场,,KHG,喀什,KHG,喀什机场,,780
